Entity,average_probability,bins
transnational men's professional club basketball competition,2.0236522310076832e-19,Bin 1 (Lowest)
"recent data from the Ulysses spacecraft, across the Solar System",1.900614855023164e-19,Bin 1 (Lowest)
Sony Pictures due to their desire to change the title,1.8771602819653e-19,Bin 1 (Lowest)
a press conference held by the Information Office of the State Council,1.6619160537754985e-19,Bin 1 (Lowest)
No amount of scrimping and saving,1.6160631060758388e-19,Bin 1 (Lowest)
Tobias Harris in his blog Observing Japan,1.4895730689169742e-19,Bin 1 (Lowest)
an experimental car which runs on coffee,1.4255593211264157e-19,Bin 1 (Lowest)
"his well-known monumental picture, the Arrival of the Hungarians",1.354543555358528e-19,Bin 1 (Lowest)
Qamaruzzaman,1.2381704866146866e-19,Bin 1 (Lowest)
United States Senator Chuck Grassley of Iowa,1.0536820612712617e-19,Bin 1 (Lowest)
privatdozent in philosophy,9.658020213910873e-20,Bin 1 (Lowest)
Southbank and Elsternwick,7.108303853771446e-20,Bin 1 (Lowest)
the basic state policy of resources conservation and environmental protection,6.396443176604892e-20,Bin 1 (Lowest)
the CCP's current control on news,5.868717151804881e-20,Bin 1 (Lowest)
the Chairman of the Executive Committee of the Riga City Soviet,5.78781129337345e-20,Bin 1 (Lowest)
the Chesnels' story,5.263241556428814e-20,Bin 1 (Lowest)
the closure of Kahrizak prison,5.2030305051080754e-20,Bin 1 (Lowest)
an Episcopium,4.548511932698097e-20,Bin 1 (Lowest)
ah ah who were sent abroad,4.345738976473732e-20,Bin 1 (Lowest)
Bloordale Village,4.2321284475724495e-20,Bin 1 (Lowest)
The Ordovician Bald Eagle Formation,3.920133203593246e-20,Bin 1 (Lowest)
"Goldman's lawyer, Patricia Apy",3.8415249156448377e-20,Bin 1 (Lowest)
"Ying Bu, Wu Rui and Gong Ao",3.3998487615276655e-20,Bin 1 (Lowest)
"a grandfather, Sir Pelham Warren",3.390487291958949e-20,Bin 1 (Lowest)
Ross MacDonald in the men's Star event,3.281956235714048e-20,Bin 1 (Lowest)
Ephesian Artemis Artemis,3.069217398578028e-20,Bin 1 (Lowest)
areas farther south ahead of the drills,2.9506812822700703e-20,Bin 1 (Lowest)
"those in Manhattan and Brooklyn, N.Y., and New Jersey",2.770905902940677e-20,Bin 1 (Lowest)
The British Broadcasting Corp. and the U.S. State Department,2.3909336545163955e-20,Bin 1 (Lowest)
the Communist Party and most Han cadres,2.3292062702489755e-20,Bin 1 (Lowest)
"the Cook County Bar Association, the Justice Coalition of Chicago and others",2.31622582864281e-20,Bin 1 (Lowest)
the deputy mayor and treasurer of the city of Leipzig,1.918640516745033e-20,Bin 1 (Lowest)
gentle tape-looped guitar textures,1.6715178900499052e-20,Bin 1 (Lowest)
Millwall's Andy Massey on loan,1.6419232092875856e-20,Bin 1 (Lowest)
Figueroa-Feliciano,1.6150402490358e-20,Bin 1 (Lowest)
Wikipedia's Hajime Katoki article,1.415218041683764e-20,Bin 1 (Lowest)
Bearings taken by Pan American Airways stations,1.3152115228581828e-20,Bin 1 (Lowest)
terms of intimacy with James Mill and Francis Place,1.2854598471204642e-20,Bin 1 (Lowest)
Fabricio Coloccini,1.1099839436242451e-20,Bin 1 (Lowest)
shows like The View and The Tonight Show with Jay Leno,1.0863031538487287e-20,Bin 1 (Lowest)
home-state projects from foreign bases,1.0855748480958035e-20,Bin 1 (Lowest)
Lampoldshausen,1.0328215810985575e-20,Bin 1 (Lowest)
"an Italian actor of the cinema, theatre and television",8.705983328853941e-21,Bin 1 (Lowest)
a Dutch microbiologist and biochemist,8.646828422113366e-21,Bin 1 (Lowest)
a poignant reminder of what might have been,8.0354277268421e-21,Bin 1 (Lowest)
oil that's dispersed through wind and wave,8.016830688432179e-21,Bin 1 (Lowest)
the name of the stimulant,7.95467549294438e-21,Bin 1 (Lowest)
the Jain scholar Shrimad Rajchandra,6.161104630669789e-21,Bin 1 (Lowest)
the Caliph and Henry Ainley,5.631686765248613e-21,Bin 1 (Lowest)
A top Iranian reformist from a banned political party,4.736313114424983e-21,Bin 1 (Lowest)
"Bill Laswell, another electronic adventurer",4.2862455935951536e-21,Bin 1 (Lowest)
the development which linked these isolated buildings,3.5203412773198485e-21,Bin 1 (Lowest)
"the Norwegian parliament, Stortinget",3.407494580278494e-21,Bin 1 (Lowest)
Rival parties' House campaign operations,3.3732773023129547e-21,Bin 1 (Lowest)
"Plock County, Masovian Voivodeship, in east-central Poland",3.2026274417079377e-21,Bin 1 (Lowest)
the battle in heaven he has provoked,3.1693030901060218e-21,Bin 1 (Lowest)
the blue by the wizard Gandalf,3.1033707501993407e-21,Bin 1 (Lowest)
Passignano and Giuseppe,3.0431982705851003e-21,Bin 1 (Lowest)
"The quarter-on-quarter growth, in line with market expectations",2.8902449941689505e-21,Bin 1 (Lowest)
the best basketball mind of any kid he has been around,2.6022599205285387e-21,Bin 1 (Lowest)
"the Crib ""is the second single by American",2.5157089509785122e-21,Bin 1 (Lowest)
debate about the origin of the term bug in software engineering,2.497045387262382e-21,Bin 1 (Lowest)
"a spread, or a filling in a lemon meringue pie",2.0181025092220502e-21,Bin 1 (Lowest)
the second round of the season-opening SBS Championship on Friday,1.9240783995090698e-21,Bin 1 (Lowest)
the Rio Chama in the U.S. state of New Mexico,1.8809927974874938e-21,Bin 1 (Lowest)
Northwich and Ellesmere Port,1.7484952184611492e-21,Bin 1 (Lowest)
a vice chairman of the parent company and the unit,1.7335546389236035e-21,Bin 1 (Lowest)
a series of concrete measures and key points of policy,1.3348854553331612e-21,Bin 1 (Lowest)
European private-equity group GMT Communications Partners,1.2142877956539465e-21,Bin 1 (Lowest)
the course outside the Aota Main Stadium,1.1342267025792825e-21,Bin 1 (Lowest)
Larry Karaszewski,1.1239246740630545e-21,Bin 1 (Lowest)
"the capital cities of two U.S. states, Ohio and South Carolina",1.0956435405945968e-21,Bin 1 (Lowest)
She and Max Rostal,1.0311864822122029e-21,Bin 1 (Lowest)
Three militants armed with suicide vests and machine guns,7.431739930233343e-22,Bin 1 (Lowest)
Many Emancipados,6.6416466723753765e-22,Bin 1 (Lowest)
"Cleethorpes, North East Lincolnshire, England",5.911270871526469e-22,Bin 1 (Lowest)
a one-year exclusivity deal,5.781498226515781e-22,Bin 1 (Lowest)
presentations by responsible officials of this port,5.105585837582906e-22,Bin 1 (Lowest)
Bayreuth and Plassenburg,4.793245736664915e-22,Bin 1 (Lowest)
Sotheby's International branches,4.432184299269803e-22,Bin 1 (Lowest)
his capacity as magister militum,3.5194556737686324e-22,Bin 1 (Lowest)
labelmate Karen Clark-Sheard,3.2648028429606743e-22,Bin 1 (Lowest)
the reign of Diocletian,3.022717199532359e-22,Bin 1 (Lowest)
Taiwan's big enterprises and consortia,2.8610251105183627e-22,Bin 1 (Lowest)
"the death, abduction and displacement of thousands of civilians",2.7734017271163885e-22,Bin 1 (Lowest)
a report by McChrystal,2.4138169508015623e-22,Bin 1 (Lowest)
"her father, Dodge, a United States Navy pilot who died in the Vietnam War",1.6889095987267932e-22,Bin 1 (Lowest)
a wide variety of vehicles with which to battle his enemies,1.3978791514891382e-22,Bin 1 (Lowest)
helmeted firemen and building inspectors,1.3950386761848861e-22,Bin 1 (Lowest)
an entirely new type of television drama-contemporary realism,1.1251055272506937e-22,Bin 1 (Lowest)
"Promus Hotel Corporation, a hotel management and franchise company",9.892103119878848e-23,Bin 1 (Lowest)
"a draw including the AFC, CAF, CONCACAF and OFC champions",8.270624839544544e-23,Bin 1 (Lowest)
connections to the Bee-Line System in White Plains and Port Chester,7.774703890639431e-23,Bin 1 (Lowest)
"his replacement as chief coiner, Franklin Peale",7.37383588190497e-23,Bin 1 (Lowest)
Critiques of Human Rights Philosophers who have criticized the concept of human rights,7.35927549881171e-23,Bin 1 (Lowest)
Jintara Poonlarp,6.877941066027351e-23,Bin 1 (Lowest)
"Dr. Toseland, a toxicologist",5.755807020517869e-23,Bin 1 (Lowest)
Beltran Leyva leaders or operatives,5.156836374601215e-23,Bin 1 (Lowest)
the first edition of the Games (organised by IFIUS),5.1554302666907875e-23,Bin 1 (Lowest)
a princess of Brunswick-Wolfenbuttel,5.000940294727837e-23,Bin 1 (Lowest)
Giambattista Marino,4.684794466604001e-23,Bin 1 (Lowest)
minimum and maximum requirements on rake and trail,4.0448645818406154e-23,Bin 1 (Lowest)
the extent that Indonesia's exports are vertically integrated with China's production process,3.849486522629862e-23,Bin 1 (Lowest)
Serbian label City Records and HAYAT Records,3.345207949815048e-23,Bin 1 (Lowest)
"a change in cell potential, that is, the difference of the electrical charge on both sides of the membrane",3.2750980649278236e-23,Bin 1 (Lowest)
"Milwaukee's streets, which had been lit with torches",3.0975300965397184e-23,Bin 1 (Lowest)
his rice and adobo plate,3.0143708718422157e-23,Bin 1 (Lowest)
"Western Pueblo, Native American cultures which are located in the southwestern region of the United States",2.924962891575512e-23,Bin 1 (Lowest)
composers of the Ars subtilior,2.663673911182087e-23,Bin 1 (Lowest)
"diffusion of oxygen, carbon dioxide, and other metabolites",2.6350843527385714e-23,Bin 1 (Lowest)
the hard drive which you can point iTunes at,2.5927288056745818e-23,Bin 1 (Lowest)
moshav Shibolim,2.472014926078925e-23,Bin 1 (Lowest)
published photos of topless women at his villa,2.436727441756687e-23,Bin 1 (Lowest)
the Baton Rouge police chief and the serial murder task force,2.1824287539189298e-23,Bin 1 (Lowest)
the Erics Crossing between the Gaza Strip and Israel,1.831703861411166e-23,Bin 1 (Lowest)
Voice of America broadcast over Hungarian airwaves,1.6623461469926966e-23,Bin 1 (Lowest)
Port Sudan on the Red Sea via Khartoum,1.6074526308461857e-23,Bin 1 (Lowest)
an unincorporated community in Pittsylvania County,1.5485869583733578e-23,Bin 1 (Lowest)
"India's prime minister, Manmohan Singh",1.501829599535379e-23,Bin 1 (Lowest)
the Quonset huts and other building,1.4969759364618785e-23,Bin 1 (Lowest)
Arechis I of Benevento,1.4526340131943272e-23,Bin 1 (Lowest)
"a twin sister, the chaste huntress Artemis",1.322573992272088e-23,Bin 1 (Lowest)
this unguarded section of cliff,1.1902382547920695e-23,Bin 1 (Lowest)
a luncheon meeting Tuesday of Democratic senators,9.550442696258768e-24,Bin 1 (Lowest)
"a guitar player and singer in Peoria, Illinois",9.086164859077074e-24,Bin 1 (Lowest)
a member of a samurai retainer family of the Tokugawa clan,8.46339333814819e-24,Bin 1 (Lowest)
"ideas of Christianity, Russian patriotism, and Slavic unity",6.500337735779571e-24,Bin 1 (Lowest)
Aceh governor Irwandi Yusuf,5.296841637831224e-24,Bin 1 (Lowest)
their efforts to prove their claim to Rancho La Brea,5.2868853936079695e-24,Bin 1 (Lowest)
the Richard Rodgers/Stephen Sondheim,4.5919569391709824e-24,Bin 1 (Lowest)
Reuben Fine and Harry Golombek,4.49468564306456e-24,Bin 1 (Lowest)
Jonathan Ross and Paul Gambaccini,4.465490799279794e-24,Bin 1 (Lowest)
Mac Raghnuill (Donald),4.343252592536748e-24,Bin 1 (Lowest)
"Many nineteenth-century individualist anarchists, including Benjamin Tucker",4.1111338648493835e-24,Bin 1 (Lowest)
a glacier-look for a Tyrol advertisement,3.86961755134972e-24,Bin 1 (Lowest)
"native originally of South Africa, Madagascar, and Asia",3.776807651233376e-24,Bin 1 (Lowest)
the High Renaissance prevailed-Thomas Gainsborough,3.699920054087248e-24,Bin 1 (Lowest)
China II as the villainous General Lan,3.3667063926888415e-24,Bin 1 (Lowest)
"Lilan Zhu, vice-chairman of National Science and Technology Committee",2.6932174872293152e-24,Bin 1 (Lowest)
the most lightweight suits which can fit into any trend,2.608709373128982e-24,Bin 1 (Lowest)
an aide to Egyptian President Mubarak,2.589115031661335e-24,Bin 1 (Lowest)
our resolve to remain a force for peace and for stability,2.3131581597020702e-24,Bin 1 (Lowest)
"a triple flip, double toeloop attempt",1.6607850738579575e-24,Bin 1 (Lowest)
"Emmanuel's ""La Chica de Humo """,1.5457926410643155e-24,Bin 1 (Lowest)
"President of Drexel University in Philadelphia, Pennsylvania",1.5377485686460667e-24,Bin 1 (Lowest)
one of the few Kiss songs written by Gene Simmons and Paul Stanley together,1.3917642103120767e-24,Bin 1 (Lowest)
such treasured artifacts as Lord Nelson's spyglass,1.365554449273587e-24,Bin 1 (Lowest)
each time a quarterback ranted or raved,1.166700318806869e-24,Bin 1 (Lowest)
dispute cases involving foreign investment enterprises accepted by Tianjin,8.87058402213111e-25,Bin 1 (Lowest)
Olympique Lyonnais (Lyon),6.538486863868901e-25,Bin 1 (Lowest)
These blatant and deliberate leaks,5.610159176584945e-25,Bin 1 (Lowest)
both Germany defender Philipp Lahm and Luca Toni,5.1513455913726125e-25,Bin 1 (Lowest)
the Republican political leader Grand Pensionary Johan de Witt,4.544989872774166e-25,Bin 1 (Lowest)
Albany County Republican Chairman Joseph C. Frangella,4.4367100213360655e-25,Bin 1 (Lowest)
the Hon Barry Jones AO MP of the Australian Labor Party,4.165209055683323e-25,Bin 1 (Lowest)
a member of the Asian Network for Free Elections (ANFREL),4.001395399132752e-25,Bin 1 (Lowest)
"the European Parliament, in which UKIP increased their representation from three to twelve seats",3.5633575118970924e-25,Bin 1 (Lowest)
this ruling on the Danubius suit,3.384164848404432e-25,Bin 1 (Lowest)
those produced in Cebu making it to export markets around the world,2.4073921546485148e-25,Bin 1 (Lowest)
A political party registered to run in Myanmar's elections this year,2.257829974486628e-25,Bin 1 (Lowest)
-LSB- -RSB- China,1.3617827290595928e-25,Bin 1 (Lowest)
full understanding of the necessity for a harsh but just vengeance,1.3181003756926584e-25,Bin 1 (Lowest)
a new large-scale fertilizer factory in Chongqing,1.3073050676574952e-25,Bin 1 (Lowest)
"Zack Mills, Larry Johnson, and Sean McHugh",1.2878907864720073e-25,Bin 1 (Lowest)
"Europe's governing volleyball body, the Confederation Europeenne de Volleyball",8.433096352225662e-26,Bin 1 (Lowest)
rheumatoid arthritis,7.190015294825268e-26,Bin 1 (Lowest)
"Mostafa Rahmani, head of the Iranian office in Washington",6.285484150489887e-26,Bin 1 (Lowest)
"Edmonds, Mukilteo, and Seattle",6.174301519185327e-26,Bin 1 (Lowest)
The convoy of Qasim Fahim,5.217613825675146e-26,Bin 1 (Lowest)
"a newfound respect for Black Bolt, as well as an unexpected degree of interest",5.1342445182582487e-26,Bin 1 (Lowest)
"The UN's human rights chief, Navi Pillay",4.696977166664719e-26,Bin 1 (Lowest)
the great ballet in the House-of-the-Moving-Walls,3.97898232984078e-26,Bin 1 (Lowest)
The key U.S. and foreign annual interest rates below,3.0437711716135494e-26,Bin 1 (Lowest)
a hero in the eyes of many post-War Italian fascists,2.062503296078935e-26,Bin 1 (Lowest)
El fogon de los gauchos,2.0497875253941212e-26,Bin 1 (Lowest)
"the Egyptian side, the exits often disguised by homes",1.8499046280817147e-26,Bin 1 (Lowest)
"the desk, dressed in a fabulous pinstriped suit",1.820756697961148e-26,Bin 1 (Lowest)
a passport or permanent residency which would allow them to play with Israeli status,1.785010679861003e-26,Bin 1 (Lowest)
its audit of GM's Vauxhill unit,1.6011829794124382e-26,Bin 1 (Lowest)
"LRB-The Republican candidate, Sen. Pete Wilson",1.474416594697175e-26,Bin 1 (Lowest)
secret police and Army after Ceausescu,1.0188611757100158e-26,Bin 1 (Lowest)
"a vaudeville turn in the strip-tease number ""Bathing Beauty",9.698042675911384e-27,Bin 1 (Lowest)
"K mart Corp., Troy, Mich.",7.469459200881117e-27,Bin 1 (Lowest)
the top candidate to take the reins from the Anfield boss,5.408897929008497e-27,Bin 1 (Lowest)
a critical budget that was aimed at shoring up public support,5.404503099393926e-27,Bin 1 (Lowest)
Christoph Willibald Gluck,3.5437509303580145e-27,Bin 1 (Lowest)
the Palmach's First Battalion in Operation Yiftach,3.5196888908530704e-27,Bin 1 (Lowest)
the story-based on his own love-life-in installments,2.400864683397475e-27,Bin 1 (Lowest)
Vojislav Kostunica,2.290174507026376e-27,Bin 1 (Lowest)
Albert Finney in Sidney Lumet's crime drama,2.1982396966996717e-27,Bin 1 (Lowest)
young guys with their personalized photo albums and their dressing,1.642617009558416e-27,Bin 1 (Lowest)
the Opole Voivodship in Silesia,1.6126286755104576e-27,Bin 1 (Lowest)
Simple pleasures of a picnic lunch watching the Ulster coast,1.3518402386950378e-27,Bin 1 (Lowest)
"other, far-reaching repercussions",1.2727723170236718e-27,Bin 1 (Lowest)
"Wanpeng Shi, chairman of the General Textile Association",9.850772982447576e-28,Bin 1 (Lowest)
a Relevos Suicidas match,5.4199272705513265e-28,Bin 1 (Lowest)
"the remote mountainous region, where heavily armed tribesmen hold sway",5.117292671541915e-28,Bin 1 (Lowest)
poster stamps (advertising posters in collectible stamp form),5.116607858571216e-28,Bin 1 (Lowest)
"Charles Mudede of The Stranger said ""It",4.890174166065967e-28,Bin 1 (Lowest)
"main line, the last two being Nahur and Mulund",3.746664636367173e-28,Bin 1 (Lowest)
Bob Fosse's snake looks and moves,3.587980915713192e-28,Bin 1 (Lowest)
Russian Krasnoyarsk city,2.322952278620542e-28,Bin 1 (Lowest)
a Catholic organisation documenting human rights abuses following the Zimbabwe War of Independence,1.9054419787282311e-28,Bin 1 (Lowest)
The Congress of Racial Equality (CORE) surrounded the building before anyone,1.8238968010274305e-28,Bin 1 (Lowest)
The vehemence of the emotions aroused by the case,1.8097493436644197e-28,Bin 1 (Lowest)
"Her improvisational style, and love of bebop",1.6018592235624904e-28,Bin 1 (Lowest)
the temperate and tropical parts of Eurasia and parts of Australasia,1.5578616424549484e-28,Bin 1 (Lowest)
"cartoon characters, such as Walt Disney's Donald Duck, and Warner Bros.' Daffy Duck",1.3926736090234598e-28,Bin 1 (Lowest)
Mirzapur District in Uttar Pradesh and Rewah District in Madhya Pradesh,8.986723610837775e-29,Bin 1 (Lowest)
Lynyrd Skynyrd,7.327102553872464e-29,Bin 1 (Lowest)
"the Repulse Bay, where all deities gather",6.74035825667496e-29,Bin 1 (Lowest)
the-LCB-government-RCB-bond market,6.03371664026849e-29,Bin 1 (Lowest)
various collections of humorous short stories recited by Cal Stewart,5.422992847669951e-29,Bin 1 (Lowest)
three months to clean up viral contamination that had been slowing production,5.194570647149193e-29,Bin 1 (Lowest)
Bae Yong Joon's KeyEast Entertainment company,5.052819227051699e-29,Bin 1 (Lowest)
"declines in the stock market and dollar, and a rally in bonds",2.5181034217712417e-29,Bin 1 (Lowest)
medical instruments such as blood-oxygen monitors and ear thermometers,2.079046936491001e-29,Bin 1 (Lowest)
"a houseplant given sufficient temperature, soil moisture and humidity",1.8546494206723613e-29,Bin 1 (Lowest)
"land of the outback, a snapshot of Jim Beam",1.6624195132691054e-29,Bin 1 (Lowest)
am the German Schutzpolizei,1.5770167926955368e-29,Bin 1 (Lowest)
Mr. Alexander's representation of Derr Construction Co.,1.3744043539873358e-29,Bin 1 (Lowest)
dysfunctional approaches that are intended to help but in fact,1.3551440303970197e-29,Bin 1 (Lowest)
the place trying to beat you out because most gamers,1.2759422969929894e-29,Bin 1 (Lowest)
any given time using the Contact Us form at the bottom of every page,1.0807062999544753e-29,Bin 1 (Lowest)
a Grand Rapids jury saying Taco Bell,1.0753914293324312e-29,Bin 1 (Lowest)
"the operations in Mingora, the biggest city of Swat",9.251333960453092e-30,Bin 1 (Lowest)
Kraft Foods Inc.'s unsolicited bid,7.674796818203967e-30,Bin 1 (Lowest)
British overseas territories and overseas possessions of the Netherlands including Aruba and the former Netherlands Antilles,4.399070647207925e-30,Bin 1 (Lowest)
an American landscape painter and author of illustrated works of cultural history and folklore,3.1925293748941724e-30,Bin 1 (Lowest)
"South Ossetia, whose residents mostly have Russian passports",3.0055346326969332e-30,Bin 1 (Lowest)
The Black Sea Shad (Alosa maeotica),2.8899285960650013e-30,Bin 1 (Lowest)
any pressure from the ECB or European countries for Portugal to accept aid,2.3909059161279424e-30,Bin 1 (Lowest)
"a brother in the monastery of St-Lucien, Beauvais",1.779587943688415e-30,Bin 1 (Lowest)
Clube Atletico Paranaense and Democrata Futebol Clube,9.898543196916822e-31,Bin 1 (Lowest)
Stewart and former ImClone CEO Sam Waksal,9.558079101867437e-31,Bin 1 (Lowest)
"sex scandals: Gary Hart, Chuck Robb, and Teddy Kennedy",9.545671389815464e-31,Bin 1 (Lowest)
Italian lawyer and self-styled security consultant Mario Scaramella,9.043009536715667e-31,Bin 1 (Lowest)
present Erwin Arnada--now at large,8.933495567876538e-31,Bin 1 (Lowest)
"the second half, by which time he had been replaced, little more than a procession",7.355479725025615e-31,Bin 1 (Lowest)
ARM architecture and List of ARM microprocessor cores,7.0156216105586274e-31,Bin 1 (Lowest)
"The actress, who is riding high on the success of Fashion and Dostana",4.997562999558829e-31,Bin 1 (Lowest)
the farthest upstream Mississippi River port capable of handling Panamax ships,4.27347532958116e-31,Bin 1 (Lowest)
"Eurasia east to Western Siberia, south to Algeria and on the Atlantic islands",3.5794333076357726e-31,Bin 1 (Lowest)
General William McEntyre Dye and two other military instructors,2.9787475232792275e-31,Bin 1 (Lowest)
a narrowing of interest rate differentials between the U.S. and West Germany,2.047547126086377e-31,Bin 1 (Lowest)
a tremendous indignation from Iran and its allies in the Arab region,1.5463848220880715e-31,Bin 1 (Lowest)
fossils of Mesozoic mammals and their immediate ancestors,1.4512172319592942e-31,Bin 1 (Lowest)
Two early organizations that any student of queer history should know,1.1591969283724626e-31,Bin 1 (Lowest)
"several Indian Orders of Merit, as well as a number of Indian Distinguished Service Medals and Indian Meritorious Service Medals",9.627241765605487e-32,Bin 1 (Lowest)
the Sri Sampradaya Vaishnavas,9.607203259881096e-32,Bin 1 (Lowest)
"movies like Johnny Guitar, Vera Cruz and Bad Day at Black Rock",9.166419832367476e-32,Bin 1 (Lowest)
a tough stance taken by Prime Minister Neville Chamberlain and a firm declaration,8.356744968889807e-32,Bin 1 (Lowest)
the time his talks with Mr. Pilson are completed later this month,7.85067577412792e-32,Bin 1 (Lowest)
Col de la Madonne transmitter is a very large broadcasting centre,6.704591490353322e-32,Bin 1 (Lowest)
"Japan's third largest advertising agency, after Dentsu and Hakuhodo",6.622998419055373e-32,Bin 1 (Lowest)
"a play on words referring to Manchester City's fan anthem, Blue Moon",5.71888972337989e-32,Bin 1 (Lowest)
a new factory run by German carmaker Volkswagen in the town of Kaluga,5.182702809072851e-32,Bin 1 (Lowest)
"a series of measures recently to combat the flu, including screening suspect passengers",4.6652470419232967e-32,Bin 1 (Lowest)
"Vietnam, a country with which it has tense relations and no official diplomatic ties",1.5881853857305483e-32,Bin 1 (Lowest)
"Moonis Ahmar, a professor of international relations at Karachi University",1.1132212499915208e-32,Bin 1 (Lowest)
"the company's director of communications, Lyan Sierra-Caro",1.1022898591410985e-32,Bin 1 (Lowest)
Bin Laden financed the attack and assigned one of his top assistants to supervise it,9.193731060521654e-33,Bin 1 (Lowest)
"a Hakka community in Calcutta, India of previous, considerable size",6.422478006663917e-33,Bin 1 (Lowest)
Azucena in Verdi's Il Trovatore,6.356269758489306e-33,Bin 1 (Lowest)
"the task to develop and support international scientific networks, especially with developing countries as partners",6.125722540948737e-33,Bin 1 (Lowest)
several cover paintings and a few comic stories for the Warren Publishing horror magazines,5.8374797526905506e-33,Bin 1 (Lowest)
"a momentum for radical change that becomes difficult, if not impossible, to control",4.811497737397242e-33,Bin 1 (Lowest)
A Philippine politician whose family was allegedly murdered to stop him running for governor,4.6132410304406105e-33,Bin 1 (Lowest)
a built-in GPS navigation chip coupled to Nokia's Ovi Maps software,3.653448651940508e-33,Bin 1 (Lowest)
"Antonio Novello, whom Mr. Bush nominated to serve as surgeon general",3.0689680416535476e-33,Bin 1 (Lowest)
"his level of remuneration such as ""division leader level",1.9341256073938576e-33,Bin 1 (Lowest)
"the Social Democratic Party, whose leader, Vaino Tanner, was a strong proponent of the parliamentary system",1.4709360272289421e-33,Bin 1 (Lowest)
the term used within the European Union to encompass activities related to the achievement of an inclusive information society,1.3755456975311656e-33,Bin 1 (Lowest)
one scene in the movie Big where the young Tom Hanks character gets,1.0113322113277029e-33,Bin 1 (Lowest)
"the settlement Tubabodaga (""village of the whites "")",9.101104958750445e-34,Bin 1 (Lowest)
the invitation of the Amphilochian Argives,7.6824432480008075e-34,Bin 1 (Lowest)
"Lodsys LLC, a Texas patent troll shell corporation",7.507073373389666e-34,Bin 1 (Lowest)
"Novato, Calif., and Cigna Corp., based in Philadelphia",6.887447420072496e-34,Bin 1 (Lowest)
"a French Army training facility located in Arta, Djibouti",6.793602909695649e-34,Bin 1 (Lowest)
"Killorglan, the place where Puck Fair takes place",6.722036830974437e-34,Bin 1 (Lowest)
"an American poet, an active proponent of the Confederate States of America, and a Roman Catholic priest",6.577914256983443e-34,Bin 1 (Lowest)
"Koscierzyna County, Pomeranian Voivodeship, in northern Poland",6.361242987538938e-34,Bin 1 (Lowest)
the floodplain of the East Fork of the Quinault River,5.154377601024122e-34,Bin 1 (Lowest)
the US suggesting lifting the weapons embargo to Bosnia-Herzegovina,3.00020189442219e-34,Bin 1 (Lowest)
the Vienna Staatsoper soon after her arrival there,2.243581979924673e-34,Bin 1 (Lowest)
"Kirk Maltby, Dan Cleary and Johan Franzen",1.1704444503994152e-34,Bin 1 (Lowest)
a press campaign against the importation of Canadian rapeseed oil,8.071588886123855e-35,Bin 1 (Lowest)
Lone Star Steel's unsecured creditors' committee,7.297508208252478e-35,Bin 1 (Lowest)
The caustic spill--Hungary's worst ecological disaster,6.54122369460619e-35,Bin 1 (Lowest)
The behavior of complex macromolecular systems at materials interfaces,5.185846331581087e-35,Bin 1 (Lowest)
"Slovakia's top brown coal producer, supplying fuel to the nearby Novaky heating plant",4.4127632815300415e-35,Bin 1 (Lowest)
information given to Mr. Laff by another conspirator,4.319455930917615e-35,Bin 1 (Lowest)
the track to hit Joey Logano which brought out the third caution of the day,2.4860507900376435e-35,Bin 1 (Lowest)
"Poland, where he is suspected of involvement in the theft of an infamous sign at Auschwitz",2.463473652277191e-35,Bin 1 (Lowest)
an activist known most notably as the founder of a number of international campaign groups,1.8933803522149339e-35,Bin 1 (Lowest)
"five photos of George Bush, one of them featuring the First Dog, Millie",1.2594763489395543e-35,Bin 1 (Lowest)
a way of looking to the future but not when it is used as an easy way out,1.2461866521992428e-35,Bin 1 (Lowest)
"Battle of Antietam, in which Union troops turned back a Confederate invasion of Maryland",9.439925527509358e-36,Bin 1 (Lowest)
helos that are flying by or any other ships that are coming in through here,7.984132768190762e-36,Bin 1 (Lowest)
Rob Ryan--who is also Cleveland's defensive coordinator--Rex Ryan,7.463605281575628e-36,Bin 1 (Lowest)
-LSB- -RSB- This kind of discarded electronic trash,6.197162184880156e-36,Bin 1 (Lowest)
"a parish church in the Church of England in Willoughby on the Wolds, Nottinghamshire, England",4.401196134069174e-36,Bin 1 (Lowest)
a menu that can be navigated using an Xbox joypad or DVD remote,3.138468437106612e-36,Bin 1 (Lowest)
"The Three Blind Mice, Gingy, Pinocchio, and the Big Bad Wolf",2.5714793647362104e-36,Bin 1 (Lowest)
"the Welsh team's new import, Indian captain Sourav Ganguly",2.4545674972463532e-36,Bin 1 (Lowest)
a Turkish professional footballer who currently plays for Kasimpasa in the Super Lig,2.414845251557069e-36,Bin 1 (Lowest)
"Radomsko County, Lodz Voivodeship, in central Poland",1.1125811405202553e-36,Bin 1 (Lowest)
a focus of weeks of anti-Saakashvili protests this year,1.0865157698103696e-36,Bin 1 (Lowest)
"The original stage design of Threepenny, by Caspar Neher",1.0184502253418856e-36,Bin 1 (Lowest)
"Other extensive parts, including the living room and the dispensary",9.656329730380388e-37,Bin 1 (Lowest)
a dictatorship conserving some of the liberties and mechanisms of democracy,3.4206462616286623e-37,Bin 1 (Lowest)
Ahmose-Henuttamehu's mummy,3.348336673554886e-37,Bin 1 (Lowest)
the subsidized maize scheme and free primary education program,3.011237474711508e-37,Bin 1 (Lowest)
